,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
141839,Punjab Circle,Punjab West Region,Gurdaspur Division,Taragarh Gurdaspur SO,143534,PO,Delivery,PATHANKOT,PUNJAB,32.043274,75.39888
141996,Punjab Circle,Punjab West Region,Kapurthala Division,Kala Sanghian SO,144623,PO,Delivery,KAPURTHALA,PUNJAB,31.26957,75.40631
141997,Punjab Circle,Punjab West Region,Kapurthala Division,KAPURTHALA TOWN SO,144601,PO,Non Delivery,KAPURTHALA,PUNJAB,31.374935,75.384201
141998,Punjab Circle,Punjab West Region,Kapurthala Division,Nangal Lubana SO,144631,PO,Delivery,KAPURTHALA,PUNJAB,31.3810505,76.3810792
142115,Punjab Circle,Punjab West Region,Kapurthala Division,Sheikhupur SO Kapurthala,144620,PO,Delivery,KAPURTHALA,PUNJAB,31.384432,75.3813309
142116,Punjab Circle,Punjab West Region,Kapurthala Division,Sidhwan Dona SO,144625,PO,Delivery,KAPURTHALA,PUNJAB,31.0919218,75.5189232
142117,Punjab Circle,Punjab West Region,Kapurthala Division,Thatha Jadid SO,144628,PO,Delivery,KAPURTHALA,PUNJAB,31.8475168,74.9851558
142118,Punjab Circle,Punjab West Region,Kapurthala Division,PTU Campus Kapurthala SO,144603,PO,Delivery,KAPURTHALA,PUNJAB,31.3568,75.4405
142119,Punjab Circle,Punjab West Region,Kapurthala Division,Chachoki SO,144632,PO,Delivery,KAPURTHALA,PUNJAB,31.1963969,75.7713809
142358,Punjab Circle,Punjab West Region,Kapurthala Division,THAPAR COLONY PHAGWARA SO,144401,PO,Non Delivery,KAPURTHALA,PUNJAB,31.2486,75.80989
142359,Punjab Circle,Punjab West Region,Kapurthala Division,University Campus Nanak Nagri SO,144411,PO,Delivery,KAPURTHALA,PUNJAB,31.251236,75.810582
142367,Punjab Circle,Punjab West Region,Kapurthala Division,RAIL COACH FACTORY KAPURTHALA SO,144602,PO,Delivery,KAPURTHALA,PUNJAB,31.34831,75.41814
142368,Punjab Circle,Punjab West Region,Kapurthala Division,Sultanpur Lodhi SO,144626,PO,Delivery,KAPURTHALA,PUNJAB,31.19524,75.1263
142369,Punjab Circle,Punjab West Region,Kapurthala Division,Bazar Sarafan Phagwara SO,144401,PO,Non Delivery,KAPURTHALA,PUNJAB,31.2486,75.80989
142370,Punjab Circle,Punjab West Region,Kapurthala Division,DOMELI SO,144407,PO,Delivery,KAPURTHALA,PUNJAB,31.217806,75.769394
142371,Punjab Circle,Punjab West Region,Kapurthala Division,Mehli Gate Phagwara SO,144401,PO,Non Delivery,KAPURTHALA,PUNJAB,31.2486,75.80989
142379,Punjab Circle,Punjab West Region,Hoshiarpur Division,Binewal SO,144523,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
142380,Punjab Circle,Punjab West Region,Hoshiarpur Division,Model Town SO Hoshiarpur,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
142381,Punjab Circle,Punjab West Region,Hoshiarpur Division,Moranwali SO,144531,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
142382,Punjab Circle,Punjab West Region,Hoshiarpur Division,Rajpur Bhayan SO,146112,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
142383,Punjab Circle,Punjab West Region,Hoshiarpur Division,Rampur Bilron SO,144528,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
142384,Punjab Circle,Punjab West Region,Kapurthala Division,Gnqc Sultanpur SO,144626,PO,Non Delivery,KAPURTHALA,PUNJAB,31.19524,75.1263
142385,Punjab Circle,Punjab West Region,Kapurthala Division,Jagatjit Nagar SO,144802,PO,Delivery,KAPURTHALA,PUNJAB,31.43295,75.24975
142455,Punjab Circle,Punjab West Region,Kapurthala Division,Kartarpur SO,144801,PO,Delivery,JALANDHAR,PUNJAB,31.4364,75.4956
142456,Punjab Circle,Punjab West Region,Kapurthala Division,Bilga SO,144036,PO,Delivery,JALANDHAR,PUNJAB,31.217805,75.769395
142457,Punjab Circle,Punjab West Region,Kapurthala Division,Samrai SO,144032,PO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
142472,Punjab Circle,Punjab West Region,Kapurthala Division,Nadala SO,144624,PO,Delivery,KAPURTHALA,PUNJAB,31.5464723,75.444504
142473,Punjab Circle,Punjab West Region,Kapurthala Division,IBRAHIMWAL,144819,PO,Delivery,KAPURTHALA,PUNJAB,31.52747,75.8066
142474,Punjab Circle,Punjab West Region,Kapurthala Division,Talwandi Chaudharian SO,144606,PO,Delivery,KAPURTHALA,PUNJAB,31.33855,75.1392
142475,Punjab Circle,Punjab West Region,Kapurthala Division,Narur SO,144405,PO,Delivery,KAPURTHALA,PUNJAB,31.80705,75.89078
142476,Punjab Circle,Punjab West Region,Kapurthala Division,PANCHHAT SO,144408,PO,Delivery,KAPURTHALA,PUNJAB,31.3488818,75.8688551
142477,Punjab Circle,Punjab West Region,Kapurthala Division,RANIPUR SO,144403,PO,Delivery,KAPURTHALA,PUNJAB,31.3047605,75.740812
142605,Punjab Circle,Punjab West Region,Kapurthala Division,Dhilwan SO,144804,PO,Delivery,KAPURTHALA,PUNJAB,31.4972492,75.3333884
142622,Punjab Circle,Punjab West Region,Hoshiarpur Division,Mehandpur SO,144526,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.515963,75.904004
142623,Punjab Circle,Punjab West Region,Kapurthala Division,Dialpur SO,144803,PO,Delivery,JALANDHAR,PUNJAB,31.05042,75.91407
142624,Punjab Circle,Punjab West Region,Kapurthala Division,Lohian SO,144629,PO,Delivery,JALANDHAR,PUNJAB,31.162,75.2041
142625,Punjab Circle,Punjab West Region,Jalandhar Division,Urban Estate SO Jalandhar,144022,PO,Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
142626,Punjab Circle,Punjab West Region,Jalandhar Division,Adda Kathar SO,144106,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
142627,Punjab Circle,Punjab West Region,Jalandhar Division,Bhogpur SO Jalandhar,144201,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
142628,Punjab Circle,Punjab West Region,Jalandhar Division,Civil Secretariate SO,144002,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
142629,Punjab Circle,Punjab West Region,Jalandhar Division,Fentonganj SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
142630,Punjab Circle,Punjab West Region,Jalandhar Division,Grain Market SO Jalandhar,144008,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
143027,Punjab Circle,Punjab West Region,Kapurthala Division,Sainik School Kapurthala SO,144601,PO,Non Delivery,KAPURTHALA,PUNJAB,31.38345,75.32705
143028,Punjab Circle,Punjab West Region,Kapurthala Division,Kanjli Road Kapurthala SO,144601,PO,Non Delivery,KAPURTHALA,PUNJAB,31.382075,75.384029
143029,Punjab Circle,Punjab West Region,Kapurthala Division,Banga Road Phagwara SO,144401,PO,Non Delivery,KAPURTHALA,PUNJAB,31.2486,75.80989
143030,Punjab Circle,Punjab West Region,Kapurthala Division,Bholath SO,144622,PO,Delivery,KAPURTHALA,PUNJAB,31.5230704,75.486906
143031,Punjab Circle,Punjab West Region,Kapurthala Division,Satnampura SO,144402,PO,Delivery,KAPURTHALA,PUNJAB,31.2237874,75.7611226
143366,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bhunga SO,144210,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
143367,Punjab Circle,Punjab West Region,Hoshiarpur Division,Mukerian SO,144211,PO,Delivery,HOSHIARPUR,PUNJAB,31.5143178,75.911483
143368,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bahadurpur Chowk SO,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
143369,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bajwara SO,146023,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
143370,Punjab Circle,Punjab West Region,Hoshiarpur Division,Barian  Kalan SO,146101,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
143371,Punjab Circle,Punjab West Region,Jalandhar Division,Rahon SO,144517,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
143372,Punjab Circle,Punjab West Region,Jalandhar Division,Nawanshahar SO,144514,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
143373,Punjab Circle,Punjab West Region,Jalandhar Division,Pharala SO,144503,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
143374,Punjab Circle,Punjab West Region,Jalandhar Division,Sahlon SO,144421,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
143375,Punjab Circle,Punjab West Region,Jalandhar Division,Urapar SO,144422,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
143383,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kathagrh SO,144522,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.515963,75.904004
143591,Punjab Circle,DivReportingCircle,Chandigarh Division,Asron S.O,144533,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.516,75.904
144198,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bassi Kalan SO,146102,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144199,Punjab Circle,Punjab West Region,Hoshiarpur Division,Hoshiarpur City SO,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144200,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kamalpur SO Nawanshahr,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144201,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kotfathui SO,144519,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144202,Punjab Circle,Punjab West Region,Hoshiarpur Division,Mahilpur SO,146105,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144203,Punjab Circle,Punjab West Region,Hoshiarpur Division,Mini Sectt SO,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144204,Punjab Circle,Punjab West Region,Hoshiarpur Division,Purhiran SO,146111,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144267,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bulhowal SO,146113,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144268,Punjab Circle,Punjab West Region,Hoshiarpur Division,Garhdiwala SO,144207,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144269,Punjab Circle,Punjab West Region,Hoshiarpur Division,Hajipur SO,144221,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144270,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kamahi Devi SO,144223,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144271,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bham SO,146103,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144272,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bharwain Road SO,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
144273,Punjab Circle,Punjab West Region,Hoshiarpur Division,Datarpur SO,144222,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144274,Punjab Circle,Punjab West Region,Hoshiarpur Division,Dholbaha SO,144206,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144275,Punjab Circle,Punjab West Region,Hoshiarpur Division,Hariana SO,144208,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144276,Punjab Circle,Punjab West Region,Hoshiarpur Division,Janauri SO,144209,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144277,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kandhala Jattan SO,146116,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144278,Punjab Circle,Punjab West Region,Hoshiarpur Division,Khudda SO,144305,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144279,Punjab Circle,Punjab West Region,Hoshiarpur Division,Pajjodeotta SO,146115,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144280,Punjab Circle,Punjab West Region,Hoshiarpur Division,Tanda SO,144204,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144281,Punjab Circle,Punjab West Region,Hoshiarpur Division,Urmar SO,144204,PO,Delivery,HOSHIARPUR,PUNJAB,31.81726,75.657304
144282,Punjab Circle,Punjab West Region,Jalandhar Division,Guru Amar Dass Nagar SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144283,Punjab Circle,Punjab West Region,Jalandhar Division,Phillaur SO,144410,PO,Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
144284,Punjab Circle,Punjab West Region,Jalandhar Division,Rama Mandi SO,144005,PO,Non Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
144285,Punjab Circle,Punjab West Region,Jalandhar Division,Alawalpur SO Jalandhar,144301,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144288,Punjab Circle,Punjab West Region,Jalandhar Division,P T S Phillaur SO,144410,PO,Non Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
144289,Punjab Circle,Punjab West Region,Jalandhar Division,Sadar Bazar Jalandhar Cantt SO,144005,PO,Non Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
144290,Punjab Circle,Punjab West Region,Jalandhar Division,Basti Guzan SO,144002,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144291,Punjab Circle,Punjab West Region,Jalandhar Division,Bazar Shahidan SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144292,Punjab Circle,Punjab West Region,Jalandhar Division,Bhargav Camp SO,144003,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144293,Punjab Circle,Punjab West Region,Jalandhar Division,Bikrampura SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144294,Punjab Circle,Punjab West Region,Jalandhar Division,Charanjitpura SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144295,Punjab Circle,Punjab West Region,Jalandhar Division,Daroli Kalan SO,144104,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144296,Punjab Circle,Punjab West Region,Jalandhar Division,Guru Ravidass Road SO,144004,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144297,Punjab Circle,Punjab West Region,Jalandhar Division,Kala Bakra SO,144303,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
144298,Punjab Circle,Punjab West Region,Jalandhar Division,Nagra SO Jalandhar,144021,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
145648,Punjab Circle,Punjab West Region,Jalandhar Division,Rasta Mohalla SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
145649,Punjab Circle,Punjab West Region,Jalandhar Division,Reru SO,144004,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
145650,Punjab Circle,Punjab West Region,Jalandhar Division,S U S Nagar SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
145651,Punjab Circle,Punjab West Region,Jalandhar Division,Shakti Nagar SO Jalandhar,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
145652,Punjab Circle,Punjab West Region,Kapurthala Division,Nurmahal SO,144039,PO,Delivery,JALANDHAR,PUNJAB,31.0943,75.5888
145653,Punjab Circle,Punjab West Region,Kapurthala Division,Pattar Kalan SO,144806,PO,Delivery,JALANDHAR,PUNJAB,31.3967,75.45946
145654,Punjab Circle,Punjab West Region,Kapurthala Division,DHESIAN KAHNA SO,144311,PO,Delivery,JALANDHAR,PUNJAB,31.8770678,75.4137009
145655,Punjab Circle,Punjab West Region,Kapurthala Division,JANDIALA SO,144033,PO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
145659,Punjab Circle,Punjab West Region,Hoshiarpur Division,Bihala SO,146104,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145660,Punjab Circle,Punjab West Region,Hoshiarpur Division,Gaushala Bazar SO,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145661,Punjab Circle,Punjab West Region,Hoshiarpur Division,Jaijon SO,144530,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145662,Punjab Circle,Punjab West Region,Hoshiarpur Division,Nangal Kalan SO,146106,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145663,Punjab Circle,Punjab West Region,Hoshiarpur Division,Paldi SO Hoshiarpur,146107,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145664,Punjab Circle,Punjab West Region,Hoshiarpur Division,Sadhu Ashram SO,146021,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145665,Punjab Circle,Punjab West Region,Hoshiarpur Division,Samundra SO,144532,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
145676,Punjab Circle,Punjab West Region,Kapurthala Division,Begowal SO,144621,PO,Delivery,KAPURTHALA,PUNJAB,31.61279,75.52751
146408,Punjab Circle,Punjab West Region,Jalandhar Division,Hoshiarpur Road SO,144004,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146409,Punjab Circle,Punjab West Region,Jalandhar Division,Lambra SO,144026,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146410,Punjab Circle,Punjab West Region,Jalandhar Division,Preet Nagar SO Jalandhar,144004,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146411,Punjab Circle,Punjab West Region,Jalandhar Division,REC Jalandhar SO,144011,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146412,Punjab Circle,Punjab West Region,Jalandhar Division,Sodal Road SO,144004,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146413,Punjab Circle,Punjab West Region,Kapurthala Division,CRPF Campus Sarai Khas SO,144805,PO,Delivery,JALANDHAR,PUNJAB,31.382075,75.384029
146422,Punjab Circle,Punjab West Region,Jalandhar Division,PAP Lines Jalandhar Cantt SO,144006,PO,Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
146423,Punjab Circle,Punjab West Region,Jalandhar Division,Adampur AD SO,144103,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146510,Punjab Circle,Punjab West Region,Jalandhar Division,Basti Bawa Khel SO,144021,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146511,Punjab Circle,Punjab West Region,Jalandhar Division,Basti Danishmandan SO,144002,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146512,Punjab Circle,Punjab West Region,Jalandhar Division,Basti Nau SO,144002,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146513,Punjab Circle,Punjab West Region,Jalandhar Division,Basti Sheikh SO,144002,PO,Non Delivery,JALANDHAR,PUNJAB,31.37425,75.5116
146514,Punjab Circle,Punjab West Region,Jalandhar Division,Bhagat Bazar SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146515,Punjab Circle,Punjab West Region,Jalandhar Division,Chitti SO,144028,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146516,Punjab Circle,Punjab West Region,Hoshiarpur Division,Balachaur SO,144521,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.515963,75.904004
146517,Punjab Circle,Punjab West Region,Hoshiarpur Division,Sahiba SO,144525,PO,Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.515963,75.904004
146519,Punjab Circle,Punjab West Region,Jalandhar Division,Nawanshahar Mandi SO,144514,PO,Non Delivery,Shahid Bhagat Singh Nagar,PUNJAB,31.300299,75.630428
146937,Punjab Circle,Punjab West Region,Jalandhar Division,Adampur Doaba SO,144102,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146938,Punjab Circle,Punjab West Region,Jalandhar Division,Bazaar Nauhrian SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.4042,75.435
146939,Punjab Circle,Punjab West Region,Jalandhar Division,Beas Pind SO,144302,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146940,Punjab Circle,Punjab West Region,Jalandhar Division,Chogitti SO,144009,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146941,Punjab Circle,Punjab West Region,Jalandhar Division,D A V  College SO,144008,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146942,Punjab Circle,Punjab West Region,Jalandhar Division,Industrial Town SO,144004,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146943,Punjab Circle,Punjab West Region,Jalandhar Division,Jandu Singha SO,144025,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146944,Punjab Circle,Punjab West Region,Jalandhar Division,Lajpat Nagar Jalandhar SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146945,Punjab Circle,Punjab West Region,Jalandhar Division,Model House SO,144003,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146946,Punjab Circle,Punjab West Region,Jalandhar Division,Padhiana SO,144030,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146947,Punjab Circle,Punjab West Region,Jalandhar Division,Sant Nagar SO Jalandhar,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146948,Punjab Circle,Punjab West Region,Jalandhar Division,Suranussi SO,144027,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146949,Punjab Circle,Punjab West Region,Jalandhar Division,Tower Town Colony SO,144003,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146950,Punjab Circle,Punjab West Region,Jalandhar Division,General Bus Stand SO Jalandhar,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146951,Punjab Circle,Punjab West Region,Jalandhar Division,Model Town Jalandhar SO,144003,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146952,Punjab Circle,Punjab West Region,Jalandhar Division,N R Colony SO,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
146999,Punjab Circle,Punjab West Region,Hoshiarpur Division,Binjon SO,144520,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147000,Punjab Circle,Punjab West Region,Hoshiarpur Division,Factory Area Chohal SO,146024,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147001,Punjab Circle,Punjab West Region,Hoshiarpur Division,Garhshanker SO,144527,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147002,Punjab Circle,Punjab West Region,Hoshiarpur Division,Kot Abdul Khaliq SO,146110,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147003,Punjab Circle,Punjab West Region,Hoshiarpur Division,Piplanwala SO,146022,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147004,Punjab Circle,Punjab West Region,Hoshiarpur Division,Railway Road SO Hoshiarpur,146001,PO,Non Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147005,Punjab Circle,Punjab West Region,Hoshiarpur Division,Saila Khurd SO,144529,PO,Delivery,HOSHIARPUR,PUNJAB,31.515963,75.904004
147283,Punjab Circle,Punjab West Region,Jalandhar Division,Patara SO Jalandhar,144101,PO,Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
147284,Punjab Circle,Punjab West Region,Jalandhar Division,Railway Road SO Jalandhar,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
147285,Punjab Circle,Punjab West Region,Jalandhar Division,Regional Campus GNDU SO,144009,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
147286,Punjab Circle,Punjab West Region,Jalandhar Division,Session Court SO Jalandhar,144001,PO,Non Delivery,JALANDHAR,PUNJAB,31.326723,75.586847
147287,Punjab Circle,Punjab West Region,Jalandhar Division,"Nodal Delivery Centre, Jalandhar",144012,PO,Delivery,JALANDHAR,PUNJAB,31.1923,75.3453
